"year_month","customer_id","monthly_rfm_score","segment"
"2014-11-01 00:00:00+07","DL-12925","511","Lost Customers"
"2014-11-01 00:00:00+07","EA-14035","514","Lost Customers"
"2014-11-01 00:00:00+07","DG-13300","544","Lost Customers"
"2014-11-01 00:00:00+07","KH-16630","511","Lost Customers"
"2014-11-01 00:00:00+07","ND-18370","532","Lost Customers"
"2014-11-01 00:00:00+07","RA-19915","531","Lost Customers"
"2014-11-01 00:00:00+07","PL-18925","524","Lost Customers"
"2014-11-01 00:00:00+07","SM-20950","555","Lost Customers"
"2014-10-01 00:00:00+07","NL-18310","544","Lost Customers"
"2014-10-01 00:00:00+07","AJ-10780","531","Lost Customers"
"2014-10-01 00:00:00+07","AC-10450","531","Lost Customers"
"2014-10-01 00:00:00+07","AM-10705","511","Lost Customers"
"2014-10-01 00:00:00+07","GG-14650","511","Lost Customers"
"2014-10-01 00:00:00+07","NC-18625","524","Lost Customers"
"2014-10-01 00:00:00+07","SA-20830","531","Lost Customers"
"2014-10-01 00:00:00+07","TS-21370","511","Lost Customers"
"2014-10-01 00:00:00+07","BT-11395","543","Lost Customers"
"2014-10-01 00:00:00+07","RD-19810","525","Lost Customers"
"2014-10-01 00:00:00+07","AH-10585","532","Lost Customers"
"2014-10-01 00:00:00+07","EH-14185","534","Lost Customers"
"2014-10-01 00:00:00+07","AH-10030","544","Lost Customers"
"2014-10-01 00:00:00+07","AP-10915","555","Lost Customers"
"2014-10-01 00:00:00+07","AA-10375","554","Lost Customers"
"2014-10-01 00:00:00+07","DB-12910","555","Lost Customers"
"2014-10-01 00:00:00+07","MG-17680","544","Lost Customers"
"2014-10-01 00:00:00+07","NB-18580","543","Lost Customers"
"2014-10-01 00:00:00+07","FH-14275","511","Lost Customers"
"2014-10-01 00:00:00+07","TB-21520","512","Lost Customers"
"2014-10-01 00:00:00+07","SF-20965","554","Lost Customers"
"2014-10-01 00:00:00+07","FH-14365","522","Lost Customers"
"2014-10-01 00:00:00+07","LS-16975","511","Lost Customers"
"2014-10-01 00:00:00+07","PO-18865","543","Lost Customers"
"2014-10-01 00:00:00+07","JF-15490","555","Lost Customers"
"2014-10-01 00:00:00+07","RP-19270","512","Lost Customers"
"2014-10-01 00:00:00+07","EH-14125","542","Lost Customers"
"2014-10-01 00:00:00+07","AS-10225","511","Lost Customers"
"2014-10-01 00:00:00+07","EH-13765","523","Lost Customers"
"2014-10-01 00:00:00+07","IG-15085","524","Lost Customers"
"2014-10-01 00:00:00+07","LS-17200","532","Lost Customers"
"2014-10-01 00:00:00+07","EB-14170","555","Lost Customers"
"2014-10-01 00:00:00+07","LS-17245","523","Lost Customers"
"2014-10-01 00:00:00+07","AC-10660","523","Lost Customers"
"2014-10-01 00:00:00+07","DL-12865","555","Lost Customers"
"2014-10-01 00:00:00+07","TC-21295","521","Lost Customers"
"2014-10-01 00:00:00+07","JE-15610","522","Lost Customers"
"2014-10-01 00:00:00+07","HG-15025","531","Lost Customers"
"2014-10-01 00:00:00+07","BD-11500","522","Lost Customers"
"2014-10-01 00:00:00+07","SP-20545","555","Lost Customers"
"2014-10-01 00:00:00+07","MA-17995","512","Lost Customers"
"2014-10-01 00:00:00+07","ZC-21910","511","Lost Customers"
"2014-10-01 00:00:00+07","ML-17395","533","Lost Customers"
"2014-10-01 00:00:00+07","BP-11050","555","Lost Customers"
"2014-10-01 00:00:00+07","DN-13690","523","Lost Customers"
"2014-10-01 00:00:00+07","AS-10240","555","Lost Customers"
"2014-10-01 00:00:00+07","JF-15565","532","Lost Customers"
"2014-10-01 00:00:00+07","HA-14920","532","Lost Customers"
"2014-10-01 00:00:00+07","DB-13555","525","Lost Customers"
"2014-10-01 00:00:00+07","Dp-13240","522","Lost Customers"
"2014-10-01 00:00:00+07","CM-12715","511","Lost Customers"
"2014-10-01 00:00:00+07","TN-21040","523","Lost Customers"
"2014-10-01 00:00:00+07","SD-20485","544","Lost Customers"
"2014-10-01 00:00:00+07","RB-19435","523","Lost Customers"
"2014-10-01 00:00:00+07","FC-14335","543","Lost Customers"
"2014-10-01 00:00:00+07","SJ-20500","523","Lost Customers"
"2014-10-01 00:00:00+07","BP-11095","544","Lost Customers"
"2014-10-01 00:00:00+07","JG-15115","555","Lost Customers"
"2014-10-01 00:00:00+07","MR-17545","543","Lost Customers"
"2014-10-01 00:00:00+07","JG-15805","543","Lost Customers"
"2014-10-01 00:00:00+07","AM-10360","555","Lost Customers"
"2014-10-01 00:00:00+07","VP-21760","542","Lost Customers"
"2014-10-01 00:00:00+07","XP-21865","555","Lost Customers"
"2014-10-01 00:00:00+07","JD-16015","533","Lost Customers"
"2014-10-01 00:00:00+07","BD-11635","544","Lost Customers"
"2014-10-01 00:00:00+07","KH-16510","544","Lost Customers"
"2014-10-01 00:00:00+07","DF-13135","533","Lost Customers"
"2014-10-01 00:00:00+07","CC-12220","532","Lost Customers"
"2014-10-01 00:00:00+07","AR-10405","533","Lost Customers"
"2014-10-01 00:00:00+07","RD-19930","514","Lost Customers"
"2014-10-01 00:00:00+07","BP-11290","543","Lost Customers"
"2014-10-01 00:00:00+07","DO-13435","523","Lost Customers"
"2014-10-01 00:00:00+07","SL-20155","524","Lost Customers"
"2014-10-01 00:00:00+07","ES-14080","512","Lost Customers"
"2014-10-01 00:00:00+07","NF-18475","555","Lost Customers"
"2014-09-01 00:00:00+07","DB-13615","544","Lost Customers"
"2014-09-01 00:00:00+07","DM-12955","531","Lost Customers"
"2014-09-01 00:00:00+07","RA-19915","544","Lost Customers"
"2014-09-01 00:00:00+07","BW-11200","555","Lost Customers"
"2014-09-01 00:00:00+07","MH-17785","555","Lost Customers"
"2014-09-01 00:00:00+07","KW-16570","544","Lost Customers"
"2014-09-01 00:00:00+07","LD-17005","511","Lost Customers"
"2014-09-01 00:00:00+07","PP-18955","511","Lost Customers"
"2014-09-01 00:00:00+07","AP-10915","511","Lost Customers"
"2014-09-01 00:00:00+07","SM-20950","511","Lost Customers"
"2014-09-01 00:00:00+07","EB-14170","531","Lost Customers"
"2014-09-01 00:00:00+07","GZ-14545","544","Lost Customers"
"2014-09-01 00:00:00+07","KD-16495","533","Lost Customers"
"2014-09-01 00:00:00+07","XP-21865","542","Lost Customers"
"2014-09-01 00:00:00+07","TH-21100","522","Lost Customers"
"2014-09-01 00:00:00+07","TS-21205","544","Lost Customers"
"2014-09-01 00:00:00+07","HG-14965","535","Lost Customers"
"2014-09-01 00:00:00+07","KF-16285","532","Lost Customers"
"2014-09-01 00:00:00+07","MM-17920","543","Lost Customers"
"2014-09-01 00:00:00+07","NB-18580","543","Lost Customers"
"2014-09-01 00:00:00+07","KT-16465","511","Lost Customers"
"2014-09-01 00:00:00+07","DA-13450","514","Lost Customers"
"2014-09-01 00:00:00+07","CS-12400","542","Lost Customers"
"2014-09-01 00:00:00+07","CM-12715","514","Lost Customers"
"2014-09-01 00:00:00+07","MT-18070","512","Lost Customers"
"2014-09-01 00:00:00+07","BF-11005","555","Lost Customers"
"2014-09-01 00:00:00+07","JD-16060","543","Lost Customers"
"2014-09-01 00:00:00+07","JP-16135","555","Lost Customers"
"2014-09-01 00:00:00+07","JK-15640","534","Lost Customers"
"2014-09-01 00:00:00+07","TT-21220","534","Lost Customers"
"2014-09-01 00:00:00+07","TH-21115","555","Lost Customers"
"2014-09-01 00:00:00+07","SC-20095","511","Lost Customers"
"2014-09-01 00:00:00+07","BM-11650","512","Lost Customers"
"2014-09-01 00:00:00+07","ST-20530","543","Lost Customers"
"2014-09-01 00:00:00+07","VG-21805","542","Lost Customers"
"2014-09-01 00:00:00+07","MS-17365","533","Lost Customers"
"2014-09-01 00:00:00+07","AS-10090","512","Lost Customers"
"2014-09-01 00:00:00+07","SE-20110","533","Lost Customers"
"2014-09-01 00:00:00+07","JS-15940","555","Lost Customers"
"2014-09-01 00:00:00+07","LH-16750","555","Lost Customers"
"2014-09-01 00:00:00+07","HF-14995","512","Lost Customers"
"2014-09-01 00:00:00+07","SL-20155","544","Lost Customers"
"2014-09-01 00:00:00+07","JG-15115","531","Lost Customers"
"2014-09-01 00:00:00+07","MA-17560","534","Lost Customers"
"2014-09-01 00:00:00+07","MW-18220","511","Lost Customers"
"2014-09-01 00:00:00+07","ES-14020","534","Lost Customers"
"2014-09-01 00:00:00+07","SB-20185","532","Lost Customers"
"2014-09-01 00:00:00+07","PF-19165","532","Lost Customers"
"2014-09-01 00:00:00+07","DB-13555","555","Lost Customers"
"2014-09-01 00:00:00+07","DN-13690","522","Lost Customers"
"2014-09-01 00:00:00+07","MA-17995","524","Lost Customers"
"2014-09-01 00:00:00+07","MC-18130","544","Lost Customers"
"2014-09-01 00:00:00+07","FA-14230","555","Lost Customers"
"2014-09-01 00:00:00+07","BS-11365","531","Lost Customers"
"2014-09-01 00:00:00+07","JL-15835","531","Lost Customers"
"2014-09-01 00:00:00+07","ND-18460","544","Lost Customers"
"2014-09-01 00:00:00+07","SB-20290","511","Lost Customers"
"2014-09-01 00:00:00+07","AG-10765","555","Lost Customers"
"2014-09-01 00:00:00+07","BN-11515","513","Lost Customers"
"2014-09-01 00:00:00+07","JA-15970","512","Lost Customers"
"2014-09-01 00:00:00+07","NR-18550","543","Lost Customers"
"2014-09-01 00:00:00+07","RF-19345","554","Lost Customers"
"2014-09-01 00:00:00+07","MF-18250","543","Lost Customers"
"2014-09-01 00:00:00+07","AA-10315","535","Lost Customers"
"2014-09-01 00:00:00+07","AJ-10960","532","Lost Customers"
"2014-09-01 00:00:00+07","SC-20260","514","Lost Customers"
"2014-09-01 00:00:00+07","JC-15775","523","Lost Customers"
"2014-09-01 00:00:00+07","CA-12775","535","Lost Customers"
"2014-09-01 00:00:00+07","JB-15400","524","Lost Customers"
"2014-09-01 00:00:00+07","DM-13015","511","Lost Customers"
"2014-09-01 00:00:00+07","DC-12850","555","Lost Customers"
"2014-09-01 00:00:00+07","JM-15535","533","Lost Customers"
"2014-09-01 00:00:00+07","BC-11125","542","Lost Customers"
"2014-09-01 00:00:00+07","ON-18715","544","Lost Customers"
"2014-09-01 00:00:00+07","EA-14035","555","Lost Customers"
"2014-09-01 00:00:00+07","RP-19390","512","Lost Customers"
"2014-09-01 00:00:00+07","LH-16900","522","Lost Customers"
"2014-09-01 00:00:00+07","LW-17215","531","Lost Customers"
"2014-09-01 00:00:00+07","PT-19090","555","Lost Customers"
"2014-09-01 00:00:00+07","BN-11470","523","Lost Customers"
"2014-09-01 00:00:00+07","SD-20485","544","Lost Customers"
"2014-09-01 00:00:00+07","TA-21385","511","Lost Customers"
"2014-09-01 00:00:00+07","AF-10885","544","Lost Customers"
"2014-09-01 00:00:00+07","LW-17125","543","Lost Customers"
"2014-09-01 00:00:00+07","CL-12565","521","Lost Customers"
"2014-09-01 00:00:00+07","SF-20065","522","Lost Customers"
"2014-09-01 00:00:00+07","RR-19525","511","Lost Customers"
"2014-09-01 00:00:00+07","NF-18595","534","Lost Customers"
"2014-09-01 00:00:00+07","LC-17140","513","Lost Customers"
"2014-09-01 00:00:00+07","CC-12220","555","Lost Customers"
"2014-09-01 00:00:00+07","DL-12925","531","Lost Customers"
"2014-09-01 00:00:00+07","TS-21340","555","Lost Customers"
"2014-09-01 00:00:00+07","KC-16255","523","Lost Customers"
"2014-09-01 00:00:00+07","DP-13390","514","Lost Customers"
"2014-09-01 00:00:00+07","LH-17020","544","Lost Customers"
"2014-09-01 00:00:00+07","GZ-14470","544","Lost Customers"
"2014-09-01 00:00:00+07","SP-20620","555","Lost Customers"
"2014-09-01 00:00:00+07","MC-17275","511","Lost Customers"
"2014-09-01 00:00:00+07","BM-11140","511","Lost Customers"
"2014-09-01 00:00:00+07","TT-21070","533","Lost Customers"
"2014-09-01 00:00:00+07","SZ-20035","512","Lost Customers"
"2014-09-01 00:00:00+07","LR-17035","513","Lost Customers"
"2014-09-01 00:00:00+07","TB-21400","511","Lost Customers"
"2014-09-01 00:00:00+07","RB-19465","512","Lost Customers"
"2014-09-01 00:00:00+07","DK-13375","542","Lost Customers"
"2014-09-01 00:00:00+07","SS-20410","522","Lost Customers"
"2014-09-01 00:00:00+07","VP-21760","534","Lost Customers"
"2014-09-01 00:00:00+07","PR-18880","554","Lost Customers"
"2014-09-01 00:00:00+07","NP-18700","543","Lost Customers"
"2014-09-01 00:00:00+07","MR-17545","555","Lost Customers"
"2014-09-01 00:00:00+07","AG-10390","555","Lost Customers"
"2014-09-01 00:00:00+07","JM-16195","534","Lost Customers"
"2014-09-01 00:00:00+07","BM-11785","532","Lost Customers"
"2014-09-01 00:00:00+07","KD-16345","524","Lost Customers"
"2014-09-01 00:00:00+07","AG-10525","532","Lost Customers"
"2014-09-01 00:00:00+07","CV-12295","543","Lost Customers"
"2014-09-01 00:00:00+07","LT-16765","544","Lost Customers"
"2014-09-01 00:00:00+07","JL-15130","534","Lost Customers"
"2014-08-01 00:00:00+07","SJ-20500","544","Lost Customers"
"2014-08-01 00:00:00+07","AT-10735","523","Lost Customers"
"2014-08-01 00:00:00+07","RA-19945","512","Lost Customers"
"2014-08-01 00:00:00+07","HH-15010","523","Lost Customers"
"2014-08-01 00:00:00+07","ZD-21925","523","Lost Customers"
"2014-08-01 00:00:00+07","MM-17920","555","Lost Customers"
"2014-08-01 00:00:00+07","CC-12610","521","Lost Customers"
"2014-08-01 00:00:00+07","FM-14290","543","Lost Customers"
"2014-08-01 00:00:00+07","PP-18955","523","Lost Customers"
"2014-08-01 00:00:00+07","KB-16315","524","Lost Customers"
"2014-08-01 00:00:00+07","JM-15265","513","Lost Customers"
"2014-08-01 00:00:00+07","RC-19960","513","Lost Customers"
"2014-08-01 00:00:00+07","BS-11590","525","Lost Customers"
"2014-08-01 00:00:00+07","JE-15715","534","Lost Customers"
"2014-08-01 00:00:00+07","MW-18220","531","Lost Customers"
"2014-08-01 00:00:00+07","DW-13585","555","Lost Customers"
"2014-08-01 00:00:00+07","JP-15460","535","Lost Customers"
"2014-08-01 00:00:00+07","RB-19645","534","Lost Customers"
"2014-08-01 00:00:00+07","CR-12625","555","Lost Customers"
"2014-08-01 00:00:00+07","RH-19495","524","Lost Customers"
"2014-08-01 00:00:00+07","AP-10915","512","Lost Customers"
"2014-08-01 00:00:00+07","JF-15415","555","Lost Customers"
"2014-08-01 00:00:00+07","DE-13255","555","Lost Customers"
"2014-08-01 00:00:00+07","JP-15520","555","Lost Customers"
"2014-08-01 00:00:00+07","CR-12730","532","Lost Customers"
"2014-08-01 00:00:00+07","NC-18535","521","Lost Customers"
"2014-08-01 00:00:00+07","DW-13195","522","Lost Customers"
"2014-08-01 00:00:00+07","MS-17770","524","Lost Customers"
"2014-08-01 00:00:00+07","BS-11365","542","Lost Customers"
"2014-08-01 00:00:00+07","LH-16900","532","Lost Customers"
"2014-08-01 00:00:00+07","JK-15625","555","Lost Customers"
"2014-08-01 00:00:00+07","DJ-13510","512","Lost Customers"
"2014-08-01 00:00:00+07","KB-16585","555","Lost Customers"
"2014-08-01 00:00:00+07","TS-21610","531","Lost Customers"
"2014-08-01 00:00:00+07","BD-11605","512","Lost Customers"
"2014-08-01 00:00:00+07","CS-12355","522","Lost Customers"
"2014-08-01 00:00:00+07","KH-16510","554","Lost Customers"
"2014-08-01 00:00:00+07","CS-12175","543","Lost Customers"
"2014-08-01 00:00:00+07","DH-13675","512","Lost Customers"
"2014-08-01 00:00:00+07","LL-16840","522","Lost Customers"
"2014-08-01 00:00:00+07","BW-11200","531","Lost Customers"
"2014-08-01 00:00:00+07","GM-14680","514","Lost Customers"
"2014-08-01 00:00:00+07","KL-16645","542","Lost Customers"
"2014-08-01 00:00:00+07","RD-19720","525","Lost Customers"
"2014-08-01 00:00:00+07","ED-13885","555","Lost Customers"
"2014-08-01 00:00:00+07","AG-10525","523","Lost Customers"
"2014-08-01 00:00:00+07","GM-14500","555","Lost Customers"
"2014-08-01 00:00:00+07","MG-17650","531","Lost Customers"
"2014-08-01 00:00:00+07","JH-15985","531","Lost Customers"
"2014-08-01 00:00:00+07","VG-21790","543","Lost Customers"
"2014-08-01 00:00:00+07","TM-21010","532","Lost Customers"
"2014-08-01 00:00:00+07","MB-17305","533","Lost Customers"
"2014-08-01 00:00:00+07","MA-17560","511","Lost Customers"
"2014-08-01 00:00:00+07","LR-16915","511","Lost Customers"
"2014-08-01 00:00:00+07","TB-21625","543","Lost Customers"
"2014-08-01 00:00:00+07","RF-19735","544","Lost Customers"
"2014-08-01 00:00:00+07","GZ-14470","532","Lost Customers"
"2014-08-01 00:00:00+07","SS-20590","514","Lost Customers"
"2014-08-01 00:00:00+07","RS-19420","521","Lost Customers"
"2014-08-01 00:00:00+07","SP-20650","533","Lost Customers"
"2014-08-01 00:00:00+07","CS-12130","522","Lost Customers"
"2014-08-01 00:00:00+07","ML-17395","522","Lost Customers"
"2014-08-01 00:00:00+07","VD-21670","511","Lost Customers"
"2014-08-01 00:00:00+07","BS-11755","533","Lost Customers"
"2014-08-01 00:00:00+07","BK-11260","523","Lost Customers"
"2014-08-01 00:00:00+07","GH-14410","544","Lost Customers"
"2014-08-01 00:00:00+07","NZ-18565","511","Lost Customers"
"2014-08-01 00:00:00+07","IL-15100","555","Lost Customers"
"2014-08-01 00:00:00+07","AS-10630","555","Lost Customers"
"2014-08-01 00:00:00+07","BF-10975","513","Lost Customers"
"2014-07-01 00:00:00+07","TS-21430","531","Lost Customers"
"2014-07-01 00:00:00+07","CK-12205","523","Lost Customers"
"2014-07-01 00:00:00+07","GW-14605","543","Lost Customers"
"2014-07-01 00:00:00+07","AS-10045","544","Lost Customers"
"2014-07-01 00:00:00+07","BB-10990","543","Lost Customers"
"2014-07-01 00:00:00+07","SG-20470","523","Lost Customers"
"2014-07-01 00:00:00+07","CL-11890","543","Lost Customers"
"2014-07-01 00:00:00+07","LF-17185","511","Lost Customers"
"2014-07-01 00:00:00+07","KM-16720","511","Lost Customers"
"2014-07-01 00:00:00+07","JO-15145","543","Lost Customers"
"2014-07-01 00:00:00+07","KL-16645","511","Lost Customers"
"2014-07-01 00:00:00+07","VF-21715","525","Lost Customers"
"2014-07-01 00:00:00+07","AG-10270","544","Lost Customers"
"2014-07-01 00:00:00+07","NC-18535","511","Lost Customers"
"2014-07-01 00:00:00+07","AG-10900","511","Lost Customers"
"2014-07-01 00:00:00+07","NP-18325","511","Lost Customers"
"2014-07-01 00:00:00+07","AB-10255","555","Lost Customers"
"2014-07-01 00:00:00+07","EM-14065","533","Lost Customers"
"2014-07-01 00:00:00+07","JL-15850","555","Lost Customers"
"2014-07-01 00:00:00+07","PG-18820","554","Lost Customers"
"2014-07-01 00:00:00+07","ME-18010","521","Lost Customers"
"2014-07-01 00:00:00+07","HM-14860","511","Lost Customers"
"2014-07-01 00:00:00+07","KM-16375","521","Lost Customers"
"2014-07-01 00:00:00+07","CC-12145","513","Lost Customers"
"2014-07-01 00:00:00+07","JD-15895","512","Lost Customers"
"2014-07-01 00:00:00+07","RD-19720","533","Lost Customers"
"2014-07-01 00:00:00+07","SW-20245","534","Lost Customers"
"2014-07-01 00:00:00+07","CA-12310","512","Lost Customers"
"2014-07-01 00:00:00+07","EM-14140","555","Lost Customers"
"2014-07-01 00:00:00+07","JL-15130","555","Lost Customers"
"2014-07-01 00:00:00+07","AH-10120","543","Lost Customers"
"2014-07-01 00:00:00+07","VW-21775","535","Lost Customers"
"2014-07-01 00:00:00+07","SS-20515","544","Lost Customers"
"2014-07-01 00:00:00+07","AW-10930","524","Lost Customers"
"2014-07-01 00:00:00+07","BF-10975","555","Lost Customers"
"2014-07-01 00:00:00+07","PB-19150","544","Lost Customers"
"2014-07-01 00:00:00+07","ST-20530","513","Lost Customers"
"2014-07-01 00:00:00+07","GK-14620","542","Lost Customers"
"2014-07-01 00:00:00+07","AC-10420","522","Lost Customers"
"2014-07-01 00:00:00+07","CL-12565","523","Lost Customers"
"2014-07-01 00:00:00+07","PV-18985","512","Lost Customers"
"2014-07-01 00:00:00+07","ME-17725","534","Lost Customers"
"2014-07-01 00:00:00+07","BF-11170","532","Lost Customers"
"2014-07-01 00:00:00+07","JK-15205","543","Lost Customers"
"2014-07-01 00:00:00+07","MN-17935","532","Lost Customers"
"2014-07-01 00:00:00+07","LA-16780","511","Lost Customers"
"2014-07-01 00:00:00+07","MH-17455","524","Lost Customers"
"2014-07-01 00:00:00+07","GH-14410","514","Lost Customers"
"2014-07-01 00:00:00+07","DS-13030","513","Lost Customers"
"2014-07-01 00:00:00+07","BM-11650","535","Lost Customers"
"2014-07-01 00:00:00+07","EB-13705","522","Lost Customers"
"2014-07-01 00:00:00+07","MH-18025","544","Lost Customers"
"2014-07-01 00:00:00+07","JL-15835","533","Lost Customers"
"2014-07-01 00:00:00+07","BC-11125","532","Lost Customers"
